4.67s of 5.56s total (83.99%)
         0     0% 83.99%      0.08s  1.44%  net/http.(*Client).Do
         0     0% 83.99%      0.07s  1.26%  net/http.(*Client).send
         0     0% 83.99%      0.07s  1.26%  net/http.(*Transport).RoundTrip
         0     0% 83.99%      0.03s  0.54%  net/http.(*Transport).dial
         0     0% 83.99%      0.03s  0.54%  net/http.(*Transport).dialConn
         0     0% 83.99%      0.03s  0.54%  net/http.(*Transport).getConn.func4
         0     0% 83.99%      0.04s  0.72%  net/http.(*bodyEOFSignal).Read
         0     0% 83.99%      0.03s  0.54%  net/http.(*bodyEOFSignal).condfn
         0     0% 83.99%      0.06s  1.08%  net/http.(*persistConn).readLoop
         0     0% 83.99%      0.03s  0.54%  net/http.(*persistConn).readLoop.func4
         0     0% 83.99%      0.04s  0.72%  net/http.(*persistConn).roundTrip
         0     0% 83.99%      0.07s  1.26%  net/http.send
         0     0% 83.99%      0.06s  1.08%  os.(*File).Close
         0     0% 83.99%      0.21s  3.78%  os.(*File).Read
         0     0% 83.99%      0.80s 14.39%  os.(*File).Readdir
         0     0% 83.99%      0.09s  1.62%  os.(*File).Readdirnames
         0     0% 83.99%      0.03s  0.54%  os.(*File).Stat
         0     0% 83.99%      0.21s  3.78%  os.(*File).read
         0     0% 83.99%      0.06s  1.08%  os.(*file).close
         0     0% 83.99%      0.65s 11.69%  os.Lstat
         0     0% 83.99%      0.45s  8.09%  os.Open
         0     0% 83.99%      0.45s  8.09%  os.OpenFile
         0     0% 83.99%      0.03s  0.54%  path/filepath.Join
         0     0% 83.99%      0.03s  0.54%  path/filepath.join
         0     0% 83.99%      0.03s  0.54%  reflect.New
         0     0% 83.99%      0.05s   0.9%  reflect.Value.Convert
         0     0% 83.99%      0.04s  0.72%  reflect.Value.SetMapIndex
         0     0% 83.99%      0.03s  0.54%  reflect.Zero
         0     0% 83.99%      0.04s  0.72%  reflect.cvtBytesString
         0     0% 83.99%      0.03s  0.54%  reflect.mapassign
         0     0% 83.99%      0.15s  2.70%  runtime.(*mcache).nextFree.func1
         0     0% 83.99%      0.10s  1.80%  runtime.(*mcentral).grow
         0     0% 83.99%      0.10s  1.80%  runtime.(*mheap).alloc
         0     0% 83.99%      0.04s  0.72%  runtime.(*mheap).alloc.func1
         0     0% 83.99%      0.03s  0.54%  runtime.SetFinalizer
         0     0% 83.99%      0.03s  0.54%  runtime.SetFinalizer.func1
         0     0% 83.99%      0.10s  1.80%  runtime._System
         0     0% 83.99%      0.06s  1.08%  runtime.bgsweep
         0     0% 83.99%      0.10s  1.80%  runtime.blockevent
         0     0% 83.99%      0.11s  1.98%  runtime.callers
         0     0% 83.99%      0.11s  1.98%  runtime.callers.func1
         0     0% 83.99%      0.03s  0.54%  runtime.chanrecv1
         0     0% 83.99%      0.03s  0.54%  runtime.concatstring3
         0     0% 83.99%      0.06s  1.08%  runtime.concatstrings
         0     0% 83.99%      0.13s  2.34%  runtime.copystack
         0     0% 83.99%      0.03s  0.54%  runtime.deferproc
         0     0% 83.99%      0.05s   0.9%  runtime.funcspdelta
         0     0% 83.99%      0.06s  1.08%  runtime.futexsleep
         0     0% 83.99%      0.08s  1.44%  runtime.futexwakeup
         0     0% 83.99%      0.90s 16.19%  runtime.gcBgMarkWorker
         0     0% 83.99%      0.81s 14.57%  runtime.gcBgMarkWorker.func2
         0     0% 83.99%      5.13s 92.27%  runtime.goexit
         0     0% 83.99%      0.03s  0.54%  runtime.goexit0
         0     0% 83.99%      0.03s  0.54%  runtime.goready
         0     0% 83.99%      0.03s  0.54%  runtime.goready.func1
         0     0% 83.99%      0.06s  1.08%  runtime.gosweepone
         0     0% 83.99%      0.06s  1.08%  runtime.gosweepone.func1
         0     0% 83.99%      0.05s   0.9%  runtime.growslice
         0     0% 83.99%      0.05s   0.9%  runtime.hashGrow
         0     0% 83.99%      0.09s  1.62%  runtime.markroot.func1
         0     0% 83.99%      0.05s   0.9%  runtime.markrootBlock
         0     0% 83.99%      0.17s  3.06%  runtime.mcall
         0     0% 83.99%      0.10s  1.80%  runtime.morestack
         0     0% 83.99%      0.06s  1.08%  runtime.mstart
         0     0% 83.99%      0.06s  1.08%  runtime.mstart1
         0     0% 83.99%      0.07s  1.26%  runtime.newarray
         0     0% 83.99%      0.10s  1.80%  runtime.newstack
         0     0% 83.99%      0.03s  0.54%  runtime.notetsleep
         0     0% 83.99%      0.06s  1.08%  runtime.notewakeup
         0     0% 83.99%      0.12s  2.16%  runtime.park_m
         0     0% 83.99%      0.04s  0.72%  runtime.pcdatavalue
         0     0% 83.99%      0.03s  0.54%  runtime.ready
         0     0% 83.99%      0.03s  0.54%  runtime.removefinalizer
         0     0% 83.99%      0.10s  1.80%  runtime.saveblockevent
         0     0% 83.99%      0.04s  0.72%  runtime.scanframeworker
         0     0% 83.99%      0.09s  1.62%  runtime.scang
         0     0% 83.99%      0.09s  1.62%  runtime.scanstack
         0     0% 83.99%      0.04s  0.72%  runtime.scanstack.func1
         0     0% 83.99%      0.16s  2.88%  runtime.schedule
         0     0% 83.99%      0.03s  0.54%  runtime.shrinkstack
         0     0% 83.99%      0.05s   0.9%  runtime.startm
         0     0% 83.99%      0.08s  1.44%  runtime.stopm
         0     0% 83.99%      0.06s  1.08%  runtime.sysmon
         0     0% 83.99%      0.05s   0.9%  runtime.wakep
         0     0% 83.99%      0.04s  0.72%  sort.Slice
         0     0% 83.99%      0.04s  0.72%  sort.quickSort_func
         0     0% 83.99%      0.03s  0.54%  strings.Fields
         0     0% 83.99%      0.04s  0.72%  strings.FieldsFunc
         0     0% 83.99%      0.03s  0.54%  strings.Index
         0     0% 83.99%      0.07s  1.26%  syscall.BytePtrFromString
         0     0% 83.99%      0.04s  0.72%  syscall.Close
         0     0% 83.99%      0.03s  0.54%  syscall.Getdents
         0     0% 83.99%      0.45s  8.09%  syscall.Open
         0     0% 83.99%      0.23s  4.14%  syscall.Read
         0     0% 83.99%      0.03s  0.54%  syscall.ReadDirent
         0     0% 83.99%      0.16s  2.88%  syscall.Stat
         0     0% 83.99%      0.04s  0.72%  syscall.Write
         0     0% 83.99%      0.45s  8.09%  syscall.openat
         0     0% 83.99%      0.23s  4.14%  syscall.read
         0     0% 83.99%      0.04s  0.72%  syscall.write
