123.36s of 146.93s total (83.96%)
         0     0% 83.96%      1.81s  1.23%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/remote.(*RemoteRuntimeService).ListContainers
         0     0% 83.96%      4.55s  3.10%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/remote.(*RemoteRuntimeService).ListPodSandbox
         0     0% 83.96%      8.44s  5.74%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*resourceAnalyzer).Get
         0     0% 83.96%      8.44s  5.74%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*summaryProviderImpl).Get
         0     0% 83.96%      2.44s  1.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager.(*volumeManager).WaitForAttachAndMount
         0     0% 83.96%      2.17s  1.48%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager.(*volumeManager).getUnmountedVolumes
         0     0% 83.96%      2.17s  1.48%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager.(*volumeManager).verifyVolumesMountedFunc.func1
         0     0% 83.96%      2.35s  1.60%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).Run
         0     0% 83.96%      2.30s  1.57%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).reconcile
         0     0% 83.96%      2.33s  1.59%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).reconciliationLoopFunc.func1
         0     0% 83.96%      3.96s  2.70%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0% 83.96%      3.96s  2.70%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0% 83.96%      3.96s  2.70%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 83.96%      3.96s  2.70%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 83.96%      2.44s  1.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).Channel.func1
         0     0% 83.96%      2.44s  1.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).listen
         0     0% 83.96%     13.81s  9.40%  io/ioutil.ReadDir
         0     0% 83.96%     12.43s  8.46%  os.(*File).Readdir
         0     0% 83.96%      1.92s  1.31%  os.(*File).Readdirnames
         0     0% 83.96%      4.79s  3.26%  os.Open
         0     0% 83.96%      4.80s  3.27%  os.OpenFile
         0     0% 83.96%      0.84s  0.57%  reflect.unsafe_NewArray
         0     0% 83.96%      1.09s  0.74%  runtime.(*mheap).alloc.func1
         0     0% 83.96%         1s  0.68%  runtime._System
         0     0% 83.96%      0.95s  0.65%  runtime.copystack
         0     0% 83.96%         6s  4.08%  runtime.gcAssistAlloc.func1
         0     0% 83.96%     31.38s 21.36%  runtime.gcBgMarkWorker
         0     0% 83.96%     27.77s 18.90%  runtime.gcBgMarkWorker.func2
         0     0% 83.96%    143.10s 97.39%  runtime.goexit
         0     0% 83.96%      1.94s  1.32%  runtime.gosweepone.func1
         0     0% 83.96%      1.81s  1.23%  runtime.largeAlloc
         0     0% 83.96%      1.81s  1.23%  runtime.mallocgc.func1
         0     0% 83.96%      3.20s  2.18%  runtime.markroot.func1
         0     0% 83.96%      0.88s   0.6%  runtime.notesleep
         0     0% 83.96%      0.76s  0.52%  runtime.pcdatavalue
         0     0% 83.96%      0.80s  0.54%  syscall.Getdents
         0     0% 83.96%      3.04s  2.07%  syscall.Read
         0     0% 83.96%      0.80s  0.54%  syscall.ReadDirent
         0     0% 83.96%      4.31s  2.93%  syscall.openat
