104.37s of 124.82s total (83.62%)
         0     0% 83.62%      2.23s  1.79%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).Run
         0     0% 83.62%      2.22s  1.78%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).reconciliationLoopFunc.func1
         0     0% 83.62%      2.54s  2.03%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0% 83.62%      2.54s  2.03%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0% 83.62%      2.54s  2.03%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 83.62%      2.54s  2.03%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 83.62%      1.05s  0.84%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).Channel.func1
         0     0% 83.62%      1.05s  0.84%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).listen
         0     0% 83.62%      6.88s  5.51%  io/ioutil.ReadFile
         0     0% 83.62%      0.80s  0.64%  os.(*File).Close
         0     0% 83.62%     11.27s  9.03%  os.(*File).Readdir
         0     0% 83.62%      1.79s  1.43%  os.(*File).Readdirnames
         0     0% 83.62%      1.79s  1.43%  os.(*File).readdirnames
         0     0% 83.62%      3.13s  2.51%  runtime.(*mcache).nextFree.func1
         0     0% 83.62%      0.77s  0.62%  runtime._System
         0     0% 83.62%      0.69s  0.55%  runtime.funcspdelta
         0     0% 83.62%      0.80s  0.64%  runtime.futexsleep
         0     0% 83.62%      4.54s  3.64%  runtime.gcAssistAlloc
         0     0% 83.62%      4.54s  3.64%  runtime.gcAssistAlloc.func1
         0     0% 83.62%      4.54s  3.64%  runtime.gcAssistAlloc1
         0     0% 83.62%     27.68s 22.18%  runtime.gcBgMarkWorker
         0     0% 83.62%     24.46s 19.60%  runtime.gcBgMarkWorker.func2
         0     0% 83.62%    121.61s 97.43%  runtime.goexit
         0     0% 83.62%      1.27s  1.02%  runtime.largeAlloc
         0     0% 83.62%      1.27s  1.02%  runtime.mallocgc.func1
         0     0% 83.62%      2.97s  2.38%  runtime.markroot.func1
         0     0% 83.62%      0.69s  0.55%  runtime.notesleep
         0     0% 83.62%      0.64s  0.51%  sort.Slice
         0     0% 83.62%      0.79s  0.63%  syscall.Close
         0     0% 83.62%      2.42s  1.94%  syscall.read
