34.14s of 42.80s total (79.77%)
         0     0% 79.77%      0.25s  0.58%  net.(*conn).Read
         0     0% 79.77%      0.25s  0.58%  net.(*netFD).Read
         0     0% 79.77%      0.29s  0.68%  net/http.(*Client).Do
         0     0% 79.77%      0.26s  0.61%  net/http.(*Client).send
         0     0% 79.77%      0.22s  0.51%  net/http.(*Transport).dialConn
         0     0% 79.77%      0.22s  0.51%  net/http.(*Transport).getConn.func4
         0     0% 79.77%      0.26s  0.61%  net/http.send
         0     0% 79.77%      3.72s  8.69%  os.(*File).Readdir
         0     0% 79.77%      0.53s  1.24%  os.(*File).Readdirnames
         0     0% 79.77%      0.23s  0.54%  os.(*File).Stat
         0     0% 79.77%      3.72s  8.69%  os.(*File).readdir
         0     0% 79.77%      0.53s  1.24%  os.(*File).readdirnames
         0     0% 79.77%      0.27s  0.63%  os.(*file).close
         0     0% 79.77%      3.06s  7.15%  os.Lstat
         0     0% 79.77%      1.53s  3.57%  os.Open
         0     0% 79.77%      1.53s  3.57%  os.OpenFile
         0     0% 79.77%      1.65s  3.86%  os.Stat
         0     0% 79.77%      0.36s  0.84%  path.Join
         0     0% 79.77%      0.38s  0.89%  reflect.makeString
         0     0% 79.77%      1.11s  2.59%  runtime.(*mcache).nextFree.func1
         0     0% 79.77%      1.11s  2.59%  runtime.(*mcache).refill
         0     0% 79.77%      0.73s  1.71%  runtime.(*mcentral).grow
         0     0% 79.77%      0.31s  0.72%  runtime._System
         0     0% 79.77%      0.44s  1.03%  runtime.bgsweep
         0     0% 79.77%      0.25s  0.58%  runtime.blockevent
         0     0% 79.77%      0.27s  0.63%  runtime.callers
         0     0% 79.77%      0.28s  0.65%  runtime.concatstring3
         0     0% 79.77%      0.35s  0.82%  runtime.copystack
         0     0% 79.77%      0.89s  2.08%  runtime.gcAssistAlloc
         0     0% 79.77%      0.89s  2.08%  runtime.gcAssistAlloc.func1
         0     0% 79.77%      0.89s  2.08%  runtime.gcAssistAlloc1
         0     0% 79.77%     10.17s 23.76%  runtime.gcBgMarkWorker
         0     0% 79.77%      9.13s 21.33%  runtime.gcBgMarkWorker.func2
         0     0% 79.77%      0.44s  1.03%  runtime.gosweepone
         0     0% 79.77%      0.70s  1.64%  runtime.hashGrow
         0     0% 79.77%      0.48s  1.12%  runtime.mallocgc.func1
         0     0% 79.77%      0.97s  2.27%  runtime.markroot.func1
         0     0% 79.77%      0.59s  1.38%  runtime.mcall
         0     0% 79.77%      0.28s  0.65%  runtime.morestack
         0     0% 79.77%      0.97s  2.27%  runtime.scang
         0     0% 79.77%      0.50s  1.17%  runtime.scanstack.func1
         0     0% 79.77%      0.23s  0.54%  runtime.writebarrierptr_prewrite1.func1
         0     0% 79.77%      0.27s  0.63%  sort.Slice
         0     0% 79.77%      0.25s  0.58%  syscall.Close
         0     0% 79.77%      0.23s  0.54%  syscall.Getdents
         0     0% 79.77%      2.76s  6.45%  syscall.Lstat
         0     0% 79.77%      1.39s  3.25%  syscall.Open
         0     0% 79.77%      0.98s  2.29%  syscall.Read
         0     0% 79.77%      0.23s  0.54%  syscall.ReadDirent
         0     0% 79.77%      1.55s  3.62%  syscall.Stat
