66.53s of 79.59s total (83.59%)
         0     0% 83.59%      1.82s  2.29%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 83.59%      0.92s  1.16%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).Channel.func1
         0     0% 83.59%      0.92s  1.16%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).listen
         0     0% 83.59%      0.43s  0.54%  io.ReadFull
         0     0% 83.59%      7.52s  9.45%  io/ioutil.ReadDir
         0     0% 83.59%      0.49s  0.62%  os.(*File).Close
         0     0% 83.59%      1.45s  1.82%  os.(*File).Read
         0     0% 83.59%      6.79s  8.53%  os.(*File).Readdir
         0     0% 83.59%      1.10s  1.38%  os.(*File).Readdirnames
         0     0% 83.59%      5.39s  6.77%  os.Lstat
         0     0% 83.59%      0.70s  0.88%  reflect.DeepEqual
         0     0% 83.59%      1.45s  1.82%  reflect.cvtBytesString
         0     0% 83.59%      1.99s  2.50%  runtime.(*mcache).nextFree.func1
         0     0% 83.59%      0.41s  0.52%  runtime.(*mheap).alloc.func1
         0     0% 83.59%      0.74s  0.93%  runtime._System
         0     0% 83.59%      0.70s  0.88%  runtime.concatstring3
         0     0% 83.59%      0.65s  0.82%  runtime.copystack
         0     0% 83.59%      1.88s  2.36%  runtime.gcAssistAlloc
         0     0% 83.59%      1.86s  2.34%  runtime.gcAssistAlloc.func1
         0     0% 83.59%      1.86s  2.34%  runtime.gcAssistAlloc1
         0     0% 83.59%     18.46s 23.19%  runtime.gcBgMarkWorker
         0     0% 83.59%     16.55s 20.79%  runtime.gcBgMarkWorker.func2
         0     0% 83.59%     77.35s 97.19%  runtime.goexit
         0     0% 83.59%      0.89s  1.12%  runtime.gosweepone.func1
         0     0% 83.59%      1.06s  1.33%  runtime.largeAlloc
         0     0% 83.59%      1.06s  1.33%  runtime.mallocgc.func1
         0     0% 83.59%      1.81s  2.27%  runtime.markroot.func1
         0     0% 83.59%      0.40s   0.5%  runtime.morestack
         0     0% 83.59%      0.40s   0.5%  runtime.newstack
         0     0% 83.59%      0.49s  0.62%  runtime.park_m
         0     0% 83.59%      1.81s  2.27%  runtime.scang
         0     0% 83.59%      0.89s  1.12%  runtime.scanstack.func1
         0     0% 83.59%      0.46s  0.58%  sort.Slice
         0     0% 83.59%      0.40s   0.5%  strings.Split
         0     0% 83.59%      0.42s  0.53%  syscall.Getdents
         0     0% 83.59%      2.16s  2.71%  syscall.Open
         0     0% 83.59%      0.42s  0.53%  syscall.ReadDirent
         0     0% 83.59%      1.66s  2.09%  syscall.read
