91.62s of 110.76s total (82.72%)
         0     0% 82.72%      1.62s  1.46%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).reconciliationLoopFunc.func1
         0     0% 82.72%      2.15s  1.94%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0% 82.72%      2.15s  1.94%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0% 82.72%      2.15s  1.94%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 82.72%      2.15s  1.94%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 82.72%      1.33s  1.20%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).Channel.func1
         0     0% 82.72%      1.33s  1.20%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).listen
         0     0% 82.72%      0.76s  0.69%  os.(*File).Close
         0     0% 82.72%      9.88s  8.92%  os.(*File).Readdir
         0     0% 82.72%      1.84s  1.66%  os.(*File).read
         0     0% 82.72%      1.37s  1.24%  os.(*File).readdirnames
         0     0% 82.72%      3.47s  3.13%  os.Stat
         0     0% 82.72%      1.02s  0.92%  reflect.DeepEqual
         0     0% 82.72%      0.61s  0.55%  runtime.(*mheap).alloc.func1
         0     0% 82.72%      0.69s  0.62%  runtime._System
         0     0% 82.72%      1.31s  1.18%  runtime.concatstring3
         0     0% 82.72%      0.72s  0.65%  runtime.futexsleep
         0     0% 82.72%      3.48s  3.14%  runtime.gcAssistAlloc.func1
         0     0% 82.72%     24.44s 22.07%  runtime.gcBgMarkWorker
         0     0% 82.72%     21.61s 19.51%  runtime.gcBgMarkWorker.func2
         0     0% 82.72%    107.80s 97.33%  runtime.goexit
         0     0% 82.72%      1.32s  1.19%  runtime.gosweepone.func1
         0     0% 82.72%      1.78s  1.61%  runtime.growWork
         0     0% 82.72%      1.08s  0.98%  runtime.mallocgc.func1
         0     0% 82.72%      2.59s  2.34%  runtime.markroot.func1
         0     0% 82.72%      1.65s  1.49%  runtime.mcall
         0     0% 82.72%      0.64s  0.58%  runtime.notesleep
         0     0% 82.72%      0.90s  0.81%  runtime.park_m
         0     0% 82.72%      0.88s  0.79%  runtime.pcdatavalue
         0     0% 82.72%      0.76s  0.69%  syscall.Close
         0     0% 82.72%      3.61s  3.26%  syscall.Open
         0     0% 82.72%      2.18s  1.97%  syscall.Read
