4.07s of 5.02s total (81.08%)
         0     0% 81.08%      0.23s  4.58%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).GetPods
         0     0% 81.08%      0.09s  1.79%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).getContainersHelper
         0     0% 81.08%      0.09s  1.79%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).getKubeletContainers
         0     0% 81.08%      0.14s  2.79%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).getKubeletSandboxes
         0     0% 81.08%      0.09s  1.79%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.instrumentedRuntimeService.ListContainers
         0     0% 81.08%      0.14s  2.79%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.instrumentedRuntimeService.ListPodSandbox
         0     0% 81.08%      0.09s  1.79%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/pleg.(*GenericPLEG).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/pleg.relist)-fm
         0     0% 81.08%      0.09s  1.79%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/pleg.(*GenericPLEG).relist
         0     0% 81.08%      0.08s  1.59%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/remote.(*RemoteRuntimeService).ListContainers
         0     0% 81.08%      0.45s  8.96%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*resourceAnalyzer).Get
         0     0% 81.08%      0.45s  8.96%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*summaryProviderImpl).Get
         0     0% 81.08%      0.08s  1.59%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/node.PatchNodeStatus
         0     0% 81.08%      0.06s  1.20%  io.ReadAtLeast
         0     0% 81.08%      0.06s  1.20%  io.ReadFull
         0     0% 81.08%      0.80s 15.94%  io/ioutil.ReadDir
         0     0% 81.08%      0.22s  4.38%  io/ioutil.readAll
         0     0% 81.08%      0.03s   0.6%  net.(*Dialer).DialContext
         0     0% 81.08%      0.10s  1.99%  net.(*conn).Read
         0     0% 81.08%      0.10s  1.99%  net.(*conn).Write
         0     0% 81.08%      0.10s  1.99%  net.(*netFD).Read
         0     0% 81.08%      0.10s  1.99%  net.(*netFD).Write
         0     0% 81.08%      0.03s   0.6%  net.(*netFD).connect
         0     0% 81.08%      0.03s   0.6%  net.(*netFD).dial
         0     0% 81.08%      0.03s   0.6%  net.dialSerial
         0     0% 81.08%      0.03s   0.6%  net.dialSingle
         0     0% 81.08%      0.03s   0.6%  net.dialTCP
         0     0% 81.08%      0.03s   0.6%  net.doDialTCP
         0     0% 81.08%      0.04s   0.8%  net.internetSocket
         0     0% 81.08%      0.04s   0.8%  net.socket
         0     0% 81.08%      0.10s  1.99%  net/http.(*Client).Do
         0     0% 81.08%      0.10s  1.99%  net/http.(*Client).send
         0     0% 81.08%      0.07s  1.39%  net/http.(*Request).write
         0     0% 81.08%      0.09s  1.79%  net/http.(*Transport).RoundTrip
         0     0% 81.08%      0.03s   0.6%  net/http.(*Transport).dial
         0     0% 81.08%      0.03s   0.6%  net/http.(*Transport).dialConn
         0     0% 81.08%      0.03s   0.6%  net/http.(*Transport).getConn.func4
         0     0% 81.08%      0.03s   0.6%  net/http.(*body).Read
         0     0% 81.08%      0.05s     1%  net/http.(*bodyEOFSignal).Read
         0     0% 81.08%      0.03s   0.6%  net/http.(*conn).serve
         0     0% 81.08%      0.05s     1%  net/http.(*persistConn).Read
         0     0% 81.08%      0.18s  3.59%  net/http.(*persistConn).readLoop
         0     0% 81.08%      0.04s   0.8%  net/http.(*persistConn).readResponse
         0     0% 81.08%      0.06s  1.20%  net/http.(*persistConn).roundTrip
         0     0% 81.08%      0.12s  2.39%  net/http.(*persistConn).writeLoop
         0     0% 81.08%      0.04s   0.8%  net/http.persistConnWriter.Write
         0     0% 81.08%      0.03s   0.6%  os.(*File).Close
         0     0% 81.08%      0.18s  3.59%  os.(*File).Read
         0     0% 81.08%      0.68s 13.55%  os.(*File).Readdir
         0     0% 81.08%      0.17s  3.39%  os.(*File).Readdirnames
         0     0% 81.08%      0.05s     1%  os.(*File).Stat
         0     0% 81.08%      0.18s  3.59%  os.(*File).read
         0     0% 81.08%      0.17s  3.39%  os.(*File).readdirnames
         0     0% 81.08%      0.03s   0.6%  os.(*file).close
         0     0% 81.08%      0.47s  9.36%  os.Lstat
         0     0% 81.08%      0.04s   0.8%  os.NewFile
         0     0% 81.08%      0.47s  9.36%  os.Open
         0     0% 81.08%      0.47s  9.36%  os.OpenFile
         0     0% 81.08%      0.23s  4.58%  os.Stat
         0     0% 81.08%      0.05s     1%  path.Join
         0     0% 81.08%      0.05s     1%  reflect.DeepEqual
         0     0% 81.08%      0.03s   0.6%  reflect.Value.MapIndex
         0     0% 81.08%      0.17s  3.39%  runtime.(*mcache).nextFree
         0     0% 81.08%      0.13s  2.59%  runtime.(*mcache).nextFree.func1
         0     0% 81.08%      0.13s  2.59%  runtime.(*mcache).refill
         0     0% 81.08%      0.10s  1.99%  runtime.(*mcentral).grow
         0     0% 81.08%      0.10s  1.99%  runtime.(*mheap).alloc
         0     0% 81.08%      0.04s   0.8%  runtime.(*mheap).alloc.func1
         0     0% 81.08%      0.04s   0.8%  runtime.(*mheap).alloc_m
         0     0% 81.08%      0.10s  1.99%  runtime.blockevent
         0     0% 81.08%      0.10s  1.99%  runtime.callers
         0     0% 81.08%      0.09s  1.79%  runtime.callers.func1
         0     0% 81.08%      0.05s     1%  runtime.chansend
         0     0% 81.08%      0.05s     1%  runtime.chansend1
         0     0% 81.08%      0.06s  1.20%  runtime.concatstring3
         0     0% 81.08%      0.06s  1.20%  runtime.concatstrings
         0     0% 81.08%      0.12s  2.39%  runtime.copystack
         0     0% 81.08%      0.03s   0.6%  runtime.deferproc
         0     0% 81.08%      0.05s     1%  runtime.entersyscall
         0     0% 81.08%      0.09s  1.79%  runtime.funcspdelta
         0     0% 81.08%      0.09s  1.79%  runtime.futexwakeup
         0     0% 81.08%      0.03s   0.6%  runtime.gcAssistAlloc
         0     0% 81.08%      0.03s   0.6%  runtime.gcAssistAlloc.func1
         0     0% 81.08%      0.03s   0.6%  runtime.gcAssistAlloc1
         0     0% 81.08%      0.71s 14.14%  runtime.gcBgMarkWorker
         0     0% 81.08%      0.63s 12.55%  runtime.gcBgMarkWorker.func2
         0     0% 81.08%      0.03s   0.6%  runtime.gcDrainN
         0     0% 81.08%      4.71s 93.82%  runtime.goexit
         0     0% 81.08%      0.04s   0.8%  runtime.goexit0
         0     0% 81.08%      0.05s     1%  runtime.goready
         0     0% 81.08%      0.05s     1%  runtime.goready.func1
         0     0% 81.08%      0.05s     1%  runtime.goschedImpl
         0     0% 81.08%      0.05s     1%  runtime.gosched_m
         0     0% 81.08%      0.08s  1.59%  runtime.markroot.func1
         0     0% 81.08%      0.16s  3.19%  runtime.mcall
         0     0% 81.08%      0.13s  2.59%  runtime.morestack
         0     0% 81.08%      0.06s  1.20%  runtime.netpoll
         0     0% 81.08%      0.04s   0.8%  runtime.newproc
         0     0% 81.08%      0.04s   0.8%  runtime.newproc.func1
         0     0% 81.08%      0.04s   0.8%  runtime.newproc1
         0     0% 81.08%      0.13s  2.59%  runtime.newstack
         0     0% 81.08%      0.09s  1.79%  runtime.notewakeup
         0     0% 81.08%      0.07s  1.39%  runtime.park_m
         0     0% 81.08%      0.04s   0.8%  runtime.pcdatavalue
         0     0% 81.08%      0.05s     1%  runtime.ready
         0     0% 81.08%      0.10s  1.99%  runtime.saveblockevent
         0     0% 81.08%      0.04s   0.8%  runtime.scanframeworker
         0     0% 81.08%      0.08s  1.59%  runtime.scang
         0     0% 81.08%      0.08s  1.59%  runtime.scanstack
         0     0% 81.08%      0.04s   0.8%  runtime.scanstack.func1
         0     0% 81.08%      0.16s  3.19%  runtime.selectgo
         0     0% 81.08%      0.09s  1.79%  runtime.startm
         0     0% 81.08%      1.12s 22.31%  runtime.systemstack
         0     0% 81.08%      0.09s  1.79%  runtime.wakep
         0     0% 81.08%      0.05s     1%  sort.Slice
         0     0% 81.08%      0.03s   0.6%  sort.insertionSort_func
         0     0% 81.08%      0.04s   0.8%  sort.quickSort_func
         0     0% 81.08%      0.04s   0.8%  strings.Join
         0     0% 81.08%      0.10s  1.99%  sync.(*Once).Do
         0     0% 81.08%      0.04s   0.8%  syscall.Close
         0     0% 81.08%      0.04s   0.8%  syscall.Fstat
         0     0% 81.08%      0.07s  1.39%  syscall.Getdents
         0     0% 81.08%      0.43s  8.57%  syscall.Open
         0     0% 81.08%      0.26s  5.18%  syscall.Read
         0     0% 81.08%      0.07s  1.39%  syscall.ReadDirent
         0     0% 81.08%      0.24s  4.78%  syscall.Stat
         0     0% 81.08%      0.08s  1.59%  syscall.Write
         0     0% 81.08%      0.43s  8.57%  syscall.openat
         0     0% 81.08%      0.26s  5.18%  syscall.read
         0     0% 81.08%      0.08s  1.59%  syscall.write
