4.78s of 6.02s total (79.40%)
         0     0% 79.40%      0.05s  0.83%  net.dialUnix
         0     0% 79.40%      0.06s     1%  net.socket
         0     0% 79.40%      0.05s  0.83%  net.unixSocket
         0     0% 79.40%      0.08s  1.33%  net/http.(*Client).Do
         0     0% 79.40%      0.06s     1%  net/http.(*Client).send
         0     0% 79.40%      0.06s     1%  net/http.(*Transport).RoundTrip
         0     0% 79.40%      0.07s  1.16%  net/http.(*Transport).dial
         0     0% 79.40%      0.08s  1.33%  net/http.(*Transport).dialConn
         0     0% 79.40%      0.08s  1.33%  net/http.(*Transport).getConn.func4
         0     0% 79.40%      0.08s  1.33%  net/http.(*persistConn).readLoop
         0     0% 79.40%      0.04s  0.66%  net/http.(*persistConn).writeLoop
         0     0% 79.40%      0.06s     1%  net/http.send
         0     0% 79.40%      0.23s  3.82%  os.(*File).Read
         0     0% 79.40%      0.91s 15.12%  os.(*File).Readdir
         0     0% 79.40%      0.24s  3.99%  os.(*File).Readdirnames
         0     0% 79.40%      0.23s  3.82%  os.(*File).read
         0     0% 79.40%      0.24s  3.99%  os.(*File).readdirnames
         0     0% 79.40%      0.07s  1.16%  os.(*file).close
         0     0% 79.40%      0.65s 10.80%  os.Lstat
         0     0% 79.40%      0.05s  0.83%  os.NewFile
         0     0% 79.40%      0.44s  7.31%  os.Open
         0     0% 79.40%      0.45s  7.48%  os.OpenFile
         0     0% 79.40%      0.23s  3.82%  os.Stat
         0     0% 79.40%      0.09s  1.50%  path.Join
         0     0% 79.40%      0.05s  0.83%  reflect.DeepEqual
         0     0% 79.40%      0.04s  0.66%  reflect.Value.MapKeys
         0     0% 79.40%      0.05s  0.83%  reflect.deepValueEqual
         0     0% 79.40%      0.06s     1%  reflect.mapassign
         0     0% 79.40%      0.04s  0.66%  reflect.typedmemmove
         0     0% 79.40%      0.27s  4.49%  runtime.(*mcache).nextFree.func1
         0     0% 79.40%      0.27s  4.49%  runtime.(*mcache).refill
         0     0% 79.40%      0.24s  3.99%  runtime.(*mcentral).grow
         0     0% 79.40%      0.21s  3.49%  runtime.(*mheap).alloc
         0     0% 79.40%      0.04s  0.66%  runtime.(*mspan).sweep
         0     0% 79.40%      0.05s  0.83%  runtime._System
         0     0% 79.40%      0.07s  1.16%  runtime.bgsweep
         0     0% 79.40%      0.07s  1.16%  runtime.blockevent
         0     0% 79.40%      0.07s  1.16%  runtime.callers.func1
         0     0% 79.40%      0.05s  0.83%  runtime.chansend
         0     0% 79.40%      0.04s  0.66%  runtime.chansend1
         0     0% 79.40%      0.04s  0.66%  runtime.closechan
         0     0% 79.40%      0.10s  1.66%  runtime.concatstring3
         0     0% 79.40%      0.21s  3.49%  runtime.copystack
         0     0% 79.40%      0.04s  0.66%  runtime.entersyscall
         0     0% 79.40%      0.10s  1.66%  runtime.funcspdelta
         0     0% 79.40%      0.04s  0.66%  runtime.futexsleep
         0     0% 79.40%      0.12s  1.99%  runtime.futexwakeup
         0     0% 79.40%      0.04s  0.66%  runtime.gcAssistAlloc
         0     0% 79.40%      0.04s  0.66%  runtime.gcAssistAlloc.func1
         0     0% 79.40%      0.04s  0.66%  runtime.gcAssistAlloc1
         0     0% 79.40%      0.99s 16.45%  runtime.gcBgMarkWorker
         0     0% 79.40%      0.90s 14.95%  runtime.gcBgMarkWorker.func2
         0     0% 79.40%      0.04s  0.66%  runtime.gcDrainN
         0     0% 79.40%      5.61s 93.19%  runtime.goexit
         0     0% 79.40%      0.09s  1.50%  runtime.goready
         0     0% 79.40%      0.09s  1.50%  runtime.goready.func1
         0     0% 79.40%      0.07s  1.16%  runtime.gosweepone
         0     0% 79.40%      0.07s  1.16%  runtime.gosweepone.func1
         0     0% 79.40%      0.06s     1%  runtime.markroot.func1
         0     0% 79.40%      0.15s  2.49%  runtime.mcall
         0     0% 79.40%      0.20s  3.32%  runtime.morestack
         0     0% 79.40%      0.20s  3.32%  runtime.newstack
         0     0% 79.40%      0.11s  1.83%  runtime.park_m
         0     0% 79.40%      0.05s  0.83%  runtime.pcdatavalue
         0     0% 79.40%      0.09s  1.50%  runtime.ready
         0     0% 79.40%      0.07s  1.16%  runtime.saveblockevent
         0     0% 79.40%      0.06s     1%  runtime.scang
         0     0% 79.40%      0.06s     1%  runtime.scanstack
         0     0% 79.40%      0.11s  1.83%  runtime.schedule
         0     0% 79.40%      0.04s  0.66%  runtime.send
         0     0% 79.40%      0.11s  1.83%  runtime.startm
         0     0% 79.40%      0.11s  1.83%  runtime.wakep
         0     0% 79.40%      0.06s     1%  sort.Slice
         0     0% 79.40%      0.06s     1%  sort.quickSort_func
         0     0% 79.40%      0.05s  0.83%  strings.Fields
         0     0% 79.40%      0.08s  1.33%  strings.Join
         0     0% 79.40%      0.06s     1%  syscall.Close
         0     0% 79.40%      0.09s  1.50%  syscall.Getdents
         0     0% 79.40%      0.40s  6.64%  syscall.Open
         0     0% 79.40%      0.29s  4.82%  syscall.Read
         0     0% 79.40%      0.09s  1.50%  syscall.ReadDirent
         0     0% 79.40%      0.22s  3.65%  syscall.Stat
         0     0% 79.40%      0.08s  1.33%  syscall.Write
         0     0% 79.40%      0.40s  6.64%  syscall.openat
         0     0% 79.40%      0.08s  1.33%  syscall.write
