16.62s of 20.51s total (81.03%)
         0     0% 81.03%      0.25s  1.22%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).reconciliationLoopFunc.func1
         0     0% 81.03%      0.35s  1.71%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).Channel.func1
         0     0% 81.03%      0.35s  1.71%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).listen
         0     0% 81.03%      0.11s  0.54%  io.ReadAtLeast
         0     0% 81.03%      2.27s 11.07%  io/ioutil.ReadDir
         0     0% 81.03%      0.47s  2.29%  io/ioutil.readAll
         0     0% 81.03%      0.11s  0.54%  net.(*netFD).Read
         0     0% 81.03%      0.21s  1.02%  net/http.(*Client).Do
         0     0% 81.03%      0.21s  1.02%  net/http.(*Client).send
         0     0% 81.03%      0.20s  0.98%  net/http.(*Transport).RoundTrip
         0     0% 81.03%      0.13s  0.63%  net/http.(*Transport).dialConn
         0     0% 81.03%      0.13s  0.63%  net/http.(*Transport).getConn.func4
         0     0% 81.03%      0.11s  0.54%  net/http.(*persistConn).readLoop
         0     0% 81.03%      0.21s  1.02%  net/http.send
         0     0% 81.03%      0.12s  0.59%  os.(*File).Close
         0     0% 81.03%      0.63s  3.07%  os.(*File).Read
         0     0% 81.03%      2.05s 10.00%  os.(*File).Readdir
         0     0% 81.03%      0.30s  1.46%  os.(*File).Readdirnames
         0     0% 81.03%      0.11s  0.54%  os.(*File).Stat
         0     0% 81.03%      0.30s  1.46%  os.(*File).readdirnames
         0     0% 81.03%      0.90s  4.39%  os.Open
         0     0% 81.03%      0.91s  4.44%  os.OpenFile
         0     0% 81.03%      0.77s  3.75%  os.Stat
         0     0% 81.03%      0.22s  1.07%  path.Join
         0     0% 81.03%      0.12s  0.59%  reflect.MakeSlice
         0     0% 81.03%      0.31s  1.51%  reflect.Value.Convert
         0     0% 81.03%      0.26s  1.27%  reflect.cvtBytesString
         0     0% 81.03%      0.17s  0.83%  reflect.unsafe_New
         0     0% 81.03%      0.60s  2.93%  runtime.(*mcache).nextFree.func1
         0     0% 81.03%      0.60s  2.93%  runtime.(*mcache).refill
         0     0% 81.03%      0.38s  1.85%  runtime.(*mcentral).grow
         0     0% 81.03%      0.45s  2.19%  runtime.(*mheap).alloc
         0     0% 81.03%      0.24s  1.17%  runtime._System
         0     0% 81.03%      0.22s  1.07%  runtime.bgsweep
         0     0% 81.03%      0.16s  0.78%  runtime.blockevent
         0     0% 81.03%      0.19s  0.93%  runtime.callers
         0     0% 81.03%      0.19s  0.93%  runtime.callers.func1
         0     0% 81.03%      0.14s  0.68%  runtime.concatstring3
         0     0% 81.03%      0.34s  1.66%  runtime.copystack
         0     0% 81.03%      0.25s  1.22%  runtime.funcspdelta
         0     0% 81.03%      0.12s  0.59%  runtime.futexsleep
         0     0% 81.03%      0.14s  0.68%  runtime.futexwakeup
         0     0% 81.03%      0.31s  1.51%  runtime.gcAssistAlloc
         0     0% 81.03%      0.31s  1.51%  runtime.gcAssistAlloc.func1
         0     0% 81.03%      0.31s  1.51%  runtime.gcAssistAlloc1
         0     0% 81.03%      4.34s 21.16%  runtime.gcBgMarkWorker
         0     0% 81.03%      3.90s 19.02%  runtime.gcBgMarkWorker.func2
         0     0% 81.03%      0.30s  1.46%  runtime.gcDrainN
         0     0% 81.03%     19.53s 95.22%  runtime.goexit
         0     0% 81.03%      0.22s  1.07%  runtime.gosweepone
         0     0% 81.03%      0.20s  0.98%  runtime.gosweepone.func1
         0     0% 81.03%      0.27s  1.32%  runtime.hashGrow
         0     0% 81.03%      0.11s  0.54%  runtime.largeAlloc
         0     0% 81.03%      0.11s  0.54%  runtime.mallocgc.func1
         0     0% 81.03%      0.39s  1.90%  runtime.markroot.func1
         0     0% 81.03%      0.34s  1.66%  runtime.mcall
         0     0% 81.03%      0.30s  1.46%  runtime.morestack
         0     0% 81.03%      0.15s  0.73%  runtime.saveblockevent
         0     0% 81.03%      0.13s  0.63%  runtime.scanframeworker
         0     0% 81.03%      0.39s  1.90%  runtime.scang
         0     0% 81.03%      0.13s  0.63%  runtime.scanstack.func1
         0     0% 81.03%      0.32s  1.56%  runtime.schedule
         0     0% 81.03%      0.21s  1.02%  runtime.selectgo
         0     0% 81.03%      0.14s  0.68%  runtime.startm
         0     0% 81.03%      0.13s  0.63%  runtime.stopm
         0     0% 81.03%      0.14s  0.68%  runtime.wakep
         0     0% 81.03%      0.11s  0.54%  runtime.writebarrierptr_prewrite1.func1
         0     0% 81.03%      0.11s  0.54%  syscall.Getdents
         0     0% 81.03%      0.81s  3.95%  syscall.Open
         0     0% 81.03%      0.73s  3.56%  syscall.Read
         0     0% 81.03%      0.11s  0.54%  syscall.ReadDirent
         0     0% 81.03%      0.73s  3.56%  syscall.read
