78.18s of 94.87s total (82.41%)
         0     0% 82.41%      2.37s  2.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0% 82.41%      2.37s  2.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0% 82.41%      2.37s  2.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 82.41%      2.37s  2.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 82.41%      1.43s  1.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).Channel.func1
         0     0% 82.41%      1.43s  1.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).listen
         0     0% 82.41%      9.26s  9.76%  io/ioutil.ReadDir
         0     0% 82.41%      0.55s  0.58%  os.(*File).Close
         0     0% 82.41%      8.30s  8.75%  os.(*File).Readdir
         0     0% 82.41%      1.37s  1.44%  os.(*File).Readdirnames
         0     0% 82.41%      1.37s  1.44%  os.(*File).readdirnames
         0     0% 82.41%      3.11s  3.28%  os.OpenFile
         0     0% 82.41%      3.13s  3.30%  os.Stat
         0     0% 82.41%      0.52s  0.55%  reflect.unsafe_NewArray
         0     0% 82.41%      2.44s  2.57%  runtime.(*mcache).nextFree.func1
         0     0% 82.41%      0.51s  0.54%  runtime.(*mheap).alloc.func1
         0     0% 82.41%      0.64s  0.67%  runtime._System
         0     0% 82.41%      0.61s  0.64%  runtime.copystack
         0     0% 82.41%      0.70s  0.74%  runtime.futexsleep
         0     0% 82.41%      3.03s  3.19%  runtime.gcAssistAlloc
         0     0% 82.41%      3.03s  3.19%  runtime.gcAssistAlloc.func1
         0     0% 82.41%      3.03s  3.19%  runtime.gcAssistAlloc1
         0     0% 82.41%     18.87s 19.89%  runtime.gcBgMarkWorker.func2
         0     0% 82.41%     92.44s 97.44%  runtime.goexit
         0     0% 82.41%      1.33s  1.40%  runtime.gosweepone
         0     0% 82.41%      1.04s  1.10%  runtime.largeAlloc
         0     0% 82.41%      1.04s  1.10%  runtime.mallocgc.func1
         0     0% 82.41%      2.20s  2.32%  runtime.markroot.func1
         0     0% 82.41%      0.63s  0.66%  runtime.notesleep
         0     0% 82.41%      0.78s  0.82%  runtime.park_m
         0     0% 82.41%      0.49s  0.52%  syscall.Close
         0     0% 82.41%      0.53s  0.56%  syscall.Getdents
         0     0% 82.41%      1.64s  1.73%  syscall.Read
         0     0% 82.41%      0.53s  0.56%  syscall.ReadDirent
